season_id,scryfallId,card_name,archetype,games_played,games_won,game_winrate
Season-All,86ecaedc-08f1-4de7-aae8-056df57940e0,Goblin Cratermaker,Aggro,34,11,0.3235294117647059
Season-All,87cc2855-6b14-44dd-a398-7dc2bbae081f,Kaldra Compleat,Aggro,26,13,0.5
Season-All,87cc2855-6b14-44dd-a398-7dc2bbae081f,Kaldra Compleat,Aggro-Combo,10,6,0.6
Season-All,87cc2855-6b14-44dd-a398-7dc2bbae081f,Kaldra Compleat,Combo-Control,11,5,0.4545454545454545
Season-All,87cc2855-6b14-44dd-a398-7dc2bbae081f,Kaldra Compleat,Control,16,13,0.8125
Season-All,87d5e94b-0b35-4efd-9158-1767dcaea38c,Witherbloom Command,Combo,20,8,0.4
Season-All,87d5e94b-0b35-4efd-9158-1767dcaea38c,Witherbloom Command,Control-Aggro (Midrange),29,10,0.3448275862068966
Season-All,8870ef0b-cb1f-463b-8509-fece4743d3d4,Ramunap Excavator,Aggro,20,14,0.7
Season-All,8870ef0b-cb1f-463b-8509-fece4743d3d4,Ramunap Excavator,Aggro-Combo,12,6,0.5
Season-All,8870ef0b-cb1f-463b-8509-fece4743d3d4,Ramunap Excavator,Combo,21,9,0.4285714285714285
Season-All,8870ef0b-cb1f-463b-8509-fece4743d3d4,Ramunap Excavator,Combo-Control,12,5,0.4166666666666667
Season-All,8870ef0b-cb1f-463b-8509-fece4743d3d4,Ramunap Excavator,Control,11,6,0.5454545454545454
Season-All,8870ef0b-cb1f-463b-8509-fece4743d3d4,Ramunap Excavator,Control-Aggro (Midrange),20,10,0.5
Season-All,89175ce1-0746-4ba1-970e-617d134b0527,"Gau, Feral Youth",Aggro,31,14,0.4516129032258064
Season-All,89175ce1-0746-4ba1-970e-617d134b0527,"Gau, Feral Youth",Aggro-Control (Tempo),9,5,0.5555555555555556
Season-All,89345f55-2b32-4356-945a-d56dded39909,Preacher of the Schism,Combo,9,2,0.2222222222222222
Season-All,89345f55-2b32-4356-945a-d56dded39909,Preacher of the Schism,Control,18,7,0.3888888888888889
Season-All,89af0f45-c11c-4f13-9950-b1489440ee5b,Chain Lightning,Aggro,81,41,0.5061728395061729
Season-All,89af0f45-c11c-4f13-9950-b1489440ee5b,Chain Lightning,Combo,20,8,0.4
Season-All,89af0f45-c11c-4f13-9950-b1489440ee5b,Chain Lightning,Control,19,12,0.631578947368421
Season-All,89af0f45-c11c-4f13-9950-b1489440ee5b,Chain Lightning,Control-Aggro (Midrange),10,6,0.6
Season-All,89f5cc05-5d9d-4709-b3c5-a6249c294acc,Hexdrinker,Aggro,52,29,0.5576923076923077
Season-All,89f5cc05-5d9d-4709-b3c5-a6249c294acc,Hexdrinker,Aggro-Combo,19,12,0.631578947368421
Season-All,89f5cc05-5d9d-4709-b3c5-a6249c294acc,Hexdrinker,Aggro-Control (Tempo),8,2,0.25
Season-All,89f5cc05-5d9d-4709-b3c5-a6249c294acc,Hexdrinker,Combo-Control,11,5,0.4545454545454545
Season-All,89f5cc05-5d9d-4709-b3c5-a6249c294acc,Hexdrinker,Control,11,6,0.5454545454545454
Season-All,89f5cc05-5d9d-4709-b3c5-a6249c294acc,Hexdrinker,Control-Aggro (Midrange),48,23,0.4791666666666667
Season-All,8a720448-017f-4f4a-9501-678245eaed17,Mishra's Bauble,Aggro,19,12,0.631578947368421
Season-All,8a720448-017f-4f4a-9501-678245eaed17,Mishra's Bauble,Aggro-Combo,8,7,0.875
Season-All,8a720448-017f-4f4a-9501-678245eaed17,Mishra's Bauble,Combo,36,20,0.5555555555555556
Season-All,8a720448-017f-4f4a-9501-678245eaed17,Mishra's Bauble,Control,26,13,0.5
Season-All,8a720448-017f-4f4a-9501-678245eaed17,Mishra's Bauble,Control-Aggro (Midrange),10,5,0.5
Season-All,8c2996d9-3287-4480-8c04-7a378e37e3cf,Flooded Strand,Aggro-Combo,19,11,0.5789473684210527
Season-All,8c2996d9-3287-4480-8c04-7a378e37e3cf,Flooded Strand,Aggro-Control (Tempo),9,5,0.5555555555555556
Season-All,8c2996d9-3287-4480-8c04-7a378e37e3cf,Flooded Strand,Combo,38,22,0.5789473684210527
Season-All,8c2996d9-3287-4480-8c04-7a378e37e3cf,Flooded Strand,Control,56,31,0.5535714285714286
Season-All,8c39f9b4-02b9-4d44-b8d6-4fd02ebbb0c5,"Narset, Parter of Veils",Combo,56,30,0.5357142857142857
Season-All,8c39f9b4-02b9-4d44-b8d6-4fd02ebbb0c5,"Narset, Parter of Veils",Combo-Control,18,8,0.4444444444444444
Season-All,8c39f9b4-02b9-4d44-b8d6-4fd02ebbb0c5,"Narset, Parter of Veils",Control,8,5,0.625
Season-All,8ca3c48b-f104-4292-9a4e-2ce87a65893c,Mutavault,Aggro,35,18,0.5142857142857142
Season-All,8ca3c48b-f104-4292-9a4e-2ce87a65893c,Mutavault,Combo,8,2,0.25
Season-All,8ca3c48b-f104-4292-9a4e-2ce87a65893c,Mutavault,Control,11,6,0.5454545454545454
Season-All,8ca3c48b-f104-4292-9a4e-2ce87a65893c,Mutavault,Control-Aggro (Midrange),10,5,0.5
Season-All,8db735ea-f9cf-4e3c-9200-4f180df55baa,Fractured Identity,Aggro-Control (Tempo),9,4,0.4444444444444444
Season-All,8db735ea-f9cf-4e3c-9200-4f180df55baa,Fractured Identity,Combo,19,9,0.4736842105263157
Season-All,8db735ea-f9cf-4e3c-9200-4f180df55baa,Fractured Identity,Combo-Control,11,5,0.4545454545454545
Season-All,8db735ea-f9cf-4e3c-9200-4f180df55baa,Fractured Identity,Control,43,25,0.5813953488372093
Season-All,8db735ea-f9cf-4e3c-9200-4f180df55baa,Fractured Identity,Control-Aggro (Midrange),8,2,0.25
Season-All,8e42df9e-95f2-4c79-9274-2d16e3cd91f1,"Thalia, Guardian of Thraben",Aggro,59,30,0.5084745762711864
Season-All,8e42df9e-95f2-4c79-9274-2d16e3cd91f1,"Thalia, Guardian of Thraben",Combo-Control,9,3,0.3333333333333333
Season-All,8e42df9e-95f2-4c79-9274-2d16e3cd91f1,"Thalia, Guardian of Thraben",Control,31,14,0.4516129032258064
Season-All,8e42df9e-95f2-4c79-9274-2d16e3cd91f1,"Thalia, Guardian of Thraben",Control-Aggro (Midrange),9,2,0.2222222222222222
Season-All,8ff57c8b-173e-4a72-a0a0-1ad2d5cc6e5e,,Control,9,5,0.5555555555555556
Season-All,900c9dfd-ece1-4b09-a801-0fa05e1994b9,Fallen Shinobi,Aggro-Control (Tempo),9,4,0.4444444444444444
Season-All,900c9dfd-ece1-4b09-a801-0fa05e1994b9,Fallen Shinobi,Combo-Control,10,8,0.8
Season-All,900c9dfd-ece1-4b09-a801-0fa05e1994b9,Fallen Shinobi,Control,18,5,0.2777777777777778
Season-All,90107d10-e2aa-4cb7-a000-039f0c581b47,Simic Signet,Combo,39,16,0.4102564102564102
Season-All,90107d10-e2aa-4cb7-a000-039f0c581b47,Simic Signet,Control,19,6,0.3157894736842105
Season-All,907b3d1d-8c85-4707-80b5-c4d832df9846,Tishana's Tidebinder,Aggro-Control (Tempo),19,13,0.6842105263157895
Season-All,907b3d1d-8c85-4707-80b5-c4d832df9846,Tishana's Tidebinder,Combo,9,4,0.4444444444444444
Season-All,907b3d1d-8c85-4707-80b5-c4d832df9846,Tishana's Tidebinder,Combo-Control,9,6,0.6666666666666666
Season-All,907b3d1d-8c85-4707-80b5-c4d832df9846,Tishana's Tidebinder,Control,25,7,0.28
Season-All,924a24e7-91b8-4ceb-a136-7a765d98c994,Mystic Forge,Combo,28,13,0.4642857142857143
Season-All,924a24e7-91b8-4ceb-a136-7a765d98c994,Mystic Forge,Control,7,2,0.2857142857142857
Season-All,926916ed-2f22-4ba9-9427-194886ad6c1e,Urza's Cave,Combo,30,16,0.5333333333333333
Season-All,926916ed-2f22-4ba9-9427-194886ad6c1e,Urza's Cave,Combo-Control,20,11,0.55
Season-All,928036c9-11b8-493e-b9f2-8fbd3487cd19,"Minsc & Boo, Timeless Heroes",Aggro,65,41,0.6307692307692307
Season-All,928036c9-11b8-493e-b9f2-8fbd3487cd19,"Minsc & Boo, Timeless Heroes",Combo,20,6,0.3
Season-All,928036c9-11b8-493e-b9f2-8fbd3487cd19,"Minsc & Boo, Timeless Heroes",Combo-Control,9,6,0.6666666666666666
Season-All,928036c9-11b8-493e-b9f2-8fbd3487cd19,"Minsc & Boo, Timeless Heroes",Control,28,13,0.4642857142857143
Season-All,939c6e19-4b27-4023-bb9c-ae440f91e21c,Shadowspear,Aggro,10,3,0.3
Season-All,93f99e67-901f-4c8d-8a09-e443b7eb928f,Archangel Elspeth,Aggro,59,31,0.5254237288135594
Season-All,93f99e67-901f-4c8d-8a09-e443b7eb928f,Archangel Elspeth,Combo-Control,12,5,0.4166666666666667
Season-All,93f99e67-901f-4c8d-8a09-e443b7eb928f,Archangel Elspeth,Control,19,10,0.5263157894736842
Season-All,93f99e67-901f-4c8d-8a09-e443b7eb928f,Archangel Elspeth,Control-Aggro (Midrange),27,10,0.3703703703703703
Season-All,9417f14c-a853-42c6-a992-29139484260a,Ignoble Hierarch,Aggro,30,19,0.6333333333333333
Season-All,9417f14c-a853-42c6-a992-29139484260a,Ignoble Hierarch,Aggro-Combo,12,6,0.5
Season-All,9417f14c-a853-42c6-a992-29139484260a,Ignoble Hierarch,Combo,11,4,0.3636363636363636
Season-All,9417f14c-a853-42c6-a992-29139484260a,Ignoble Hierarch,Combo-Control,9,3,0.3333333333333333
Season-All,9417f14c-a853-42c6-a992-29139484260a,Ignoble Hierarch,Control,39,21,0.5384615384615384
Season-All,9417f14c-a853-42c6-a992-29139484260a,Ignoble Hierarch,Control-Aggro (Midrange),11,3,0.2727272727272727
Season-All,94b67489-5eb0-4406-9bf3-27e50dc632eb,"Nadu, Winged Wisdom",Aggro,10,4,0.4
Season-All,94b67489-5eb0-4406-9bf3-27e50dc632eb,"Nadu, Winged Wisdom",Aggro-Control (Tempo),9,5,0.5555555555555556
Season-All,94b67489-5eb0-4406-9bf3-27e50dc632eb,"Nadu, Winged Wisdom",Combo-Control,9,6,0.6666666666666666
Season-All,94b67489-5eb0-4406-9bf3-27e50dc632eb,"Nadu, Winged Wisdom",Control-Aggro (Midrange),27,11,0.4074074074074074
Season-All,94c6fdd8-21e7-48ae-aa05-a3666b928c1a,Timetwister,Combo,57,30,0.5263157894736842
Season-All,94c6fdd8-21e7-48ae-aa05-a3666b928c1a,Timetwister,Combo-Control,19,11,0.5789473684210527
Season-All,94c6fdd8-21e7-48ae-aa05-a3666b928c1a,Timetwister,Control,37,18,0.4864864864864865
Season-All,9503a1e6-f0bf-44d0-a28b-56fbfcff1ff2,Guardian of Ghirapur,Aggro-Control (Tempo),8,2,0.25
Season-All,9503a1e6-f0bf-44d0-a28b-56fbfcff1ff2,Guardian of Ghirapur,Combo-Control,9,3,0.3333333333333333
Season-All,9503a1e6-f0bf-44d0-a28b-56fbfcff1ff2,Guardian of Ghirapur,Control,17,3,0.1764705882352941
Season-All,9503a1e6-f0bf-44d0-a28b-56fbfcff1ff2,Guardian of Ghirapur,Control-Aggro (Midrange),9,2,0.2222222222222222
Season-All,952ba126-0915-47f0-9b6a-a0a6dcd22c6f,,Control,18,9,0.5
Season-All,95be2701-af7c-483e-8165-e8bd4b2774ed,Opposition,Combo,9,3,0.3333333333333333
Season-All,95be2701-af7c-483e-8165-e8bd4b2774ed,Opposition,Control,9,4,0.4444444444444444
Season-All,95c14c4d-6c16-4826-8d93-d89ad04aee09,"Etali, Primal Conqueror // Etali, Primal Sickness",Aggro-Combo,8,7,0.875
Season-All,95c14c4d-6c16-4826-8d93-d89ad04aee09,"Etali, Primal Conqueror // Etali, Primal Sickness",Combo,86,48,0.5581395348837209
Season-All,95c14c4d-6c16-4826-8d93-d89ad04aee09,"Etali, Primal Conqueror // Etali, Primal Sickness",Combo-Control,11,5,0.4545454545454545
Season-All,96b6b2e1-c3e6-464c-8a13-b15deb34e862,Aetherflux Reservoir,Combo,48,25,0.5208333333333334
Season-All,96c5607b-55fe-43c2-93fe-0084d84499d9,Deep Forest Hermit,Aggro,8,5,0.625
Season-All,96c5607b-55fe-43c2-93fe-0084d84499d9,Deep Forest Hermit,Aggro-Combo,37,19,0.5135135135135135
Season-All,96c5607b-55fe-43c2-93fe-0084d84499d9,Deep Forest Hermit,Control,9,4,0.4444444444444444
Season-All,9721f8da-39ed-4ada-a571-61e08a86032b,Broadside Bombardiers,Aggro,96,56,0.5833333333333334
Season-All,9721f8da-39ed-4ada-a571-61e08a86032b,Broadside Bombardiers,Aggro-Control (Tempo),9,5,0.5555555555555556
Season-All,9721f8da-39ed-4ada-a571-61e08a86032b,Broadside Bombardiers,Control,21,13,0.6190476190476191
Season-All,972f3582-ad7c-4fe9-af29-90fa695a623f,,Combo,9,3,0.3333333333333333
Season-All,97b9bab9-12ee-4da5-9d53-d0b82d9279cd,Pyrite Spellbomb,Aggro,18,7,0.3888888888888889
Season-All,97b9bab9-12ee-4da5-9d53-d0b82d9279cd,Pyrite Spellbomb,Combo,9,4,0.4444444444444444
Season-All,97b9bab9-12ee-4da5-9d53-d0b82d9279cd,Pyrite Spellbomb,Combo-Control,10,5,0.5
Season-All,97b9bab9-12ee-4da5-9d53-d0b82d9279cd,Pyrite Spellbomb,Control,58,30,0.5172413793103449
Season-All,97d08a15-e61c-4421-a541-c68a4f87cb74,Forensic Gadgeteer,Combo,46,17,0.3695652173913043
Season-All,97d08a15-e61c-4421-a541-c68a4f87cb74,Forensic Gadgeteer,Combo-Control,9,2,0.2222222222222222
Season-All,97d08a15-e61c-4421-a541-c68a4f87cb74,Forensic Gadgeteer,Control,7,2,0.2857142857142857
Season-All,9814d8e8-c462-41ca-9909-1c659f488543,Lotus Petal,Aggro,39,21,0.5384615384615384
Season-All,9814d8e8-c462-41ca-9909-1c659f488543,Lotus Petal,Aggro-Combo,8,7,0.875
Season-All,9814d8e8-c462-41ca-9909-1c659f488543,Lotus Petal,Combo,64,23,0.359375
Season-All,985453e7-997e-4d77-a338-cc0290791ebe,Finale of Devastation,Aggro-Combo,29,15,0.5172413793103449
Season-All,985453e7-997e-4d77-a338-cc0290791ebe,Finale of Devastation,Aggro-Control (Tempo),9,5,0.5555555555555556
Season-All,985453e7-997e-4d77-a338-cc0290791ebe,Finale of Devastation,Combo-Control,12,5,0.4166666666666667
Season-All,985453e7-997e-4d77-a338-cc0290791ebe,Finale of Devastation,Control,10,2,0.2
Season-All,985bdb0c-ce6c-4506-8163-76f3b2fdf5fb,Lose Focus,Aggro-Control (Tempo),9,1,0.1111111111111111
Season-All,985bdb0c-ce6c-4506-8163-76f3b2fdf5fb,Lose Focus,Combo,35,20,0.5714285714285714
Season-All,985bdb0c-ce6c-4506-8163-76f3b2fdf5fb,Lose Focus,Control,96,46,0.4791666666666667
Season-All,98e7bf8f-dba7-4005-8cee-634c9153931d,Phantasmal Image,Aggro-Control (Tempo),10,6,0.6
Season-All,98e7bf8f-dba7-4005-8cee-634c9153931d,Phantasmal Image,Combo,38,20,0.5263157894736842
Season-All,98e7bf8f-dba7-4005-8cee-634c9153931d,Phantasmal Image,Combo-Control,9,3,0.3333333333333333
Season-All,98e7bf8f-dba7-4005-8cee-634c9153931d,Phantasmal Image,Control,35,13,0.3714285714285714
Season-All,98fb1eaa-2871-491a-a4f5-3e358778ba40,Mindslaver,Combo,9,3,0.3333333333333333
Season-All,98fb1eaa-2871-491a-a4f5-3e358778ba40,Mindslaver,Control,11,7,0.6363636363636364
Season-All,991037a2-fea2-49f5-8ace-ebbf9f678cff,Talisman of Dominance,Combo,19,9,0.4736842105263157
Season-All,991037a2-fea2-49f5-8ace-ebbf9f678cff,Talisman of Dominance,Combo-Control,9,2,0.2222222222222222
Season-All,995486ce-58bb-4753-a812-0ca73ef1a235,Gitaxian Probe,Aggro-Control (Tempo),9,5,0.5555555555555556
Season-All,995486ce-58bb-4753-a812-0ca73ef1a235,Gitaxian Probe,Combo,57,30,0.5263157894736842
Season-All,995486ce-58bb-4753-a812-0ca73ef1a235,Gitaxian Probe,Combo-Control,10,8,0.8
Season-All,995486ce-58bb-4753-a812-0ca73ef1a235,Gitaxian Probe,Control,54,21,0.3888888888888889
Season-All,99ff731b-8399-40c8-b539-ba6ba5783771,Wasteland,Aggro,32,21,0.65625
Season-All,99ff731b-8399-40c8-b539-ba6ba5783771,Wasteland,Aggro-Combo,12,6,0.5
Season-All,99ff731b-8399-40c8-b539-ba6ba5783771,Wasteland,Aggro-Control (Tempo),8,2,0.25
Season-All,99ff731b-8399-40c8-b539-ba6ba5783771,Wasteland,Combo-Control,18,9,0.5
Season-All,99ff731b-8399-40c8-b539-ba6ba5783771,Wasteland,Control,20,11,0.55
Season-All,9a71531f-d4b6-4cc7-8193-b2f5bce33b21,Night Scythe,Aggro,27,17,0.6296296296296297
Season-All,9a71531f-d4b6-4cc7-8193-b2f5bce33b21,Night Scythe,Aggro-Control (Tempo),19,13,0.6842105263157895
Season-All,9a71531f-d4b6-4cc7-8193-b2f5bce33b21,Night Scythe,Combo,20,7,0.35
Season-All,9a71531f-d4b6-4cc7-8193-b2f5bce33b21,Night Scythe,Control,9,4,0.4444444444444444
Season-All,9a9a1df5-a4e8-49a4-aebe-ca93894ccfcf,Dimir Signet,Combo,39,19,0.4871794871794871
Season-All,9a9a1df5-a4e8-49a4-aebe-ca93894ccfcf,Dimir Signet,Combo-Control,9,6,0.6666666666666666
Season-All,9a9a1df5-a4e8-49a4-aebe-ca93894ccfcf,Dimir Signet,Control,8,2,0.25
Season-All,9b32531e-c759-4603-abd0-1724e8df70db,Tribal Flames,Aggro,9,5,0.5555555555555556
Season-All,9b32531e-c759-4603-abd0-1724e8df70db,Tribal Flames,Control,8,1,0.125
Season-All,9b76bcd4-580a-4435-afe9-290940b1837f,Spell Queller,Control,9,5,0.5555555555555556
Season-All,9cbb7b4e-bd32-44a0-9396-16738c5e4381,The Last Ride,Aggro,10,3,0.3
Season-All,9cbb7b4e-bd32-44a0-9396-16738c5e4381,The Last Ride,Control,17,5,0.2941176470588235
Season-All,9d3a7998-ccac-45ad-a4e9-3a2cb057f63b,Elite Spellbinder,Aggro,65,40,0.6153846153846154
Season-All,9d3a7998-ccac-45ad-a4e9-3a2cb057f63b,Elite Spellbinder,Aggro-Control (Tempo),9,5,0.5555555555555556
Season-All,9d3a7998-ccac-45ad-a4e9-3a2cb057f63b,Elite Spellbinder,Control,47,23,0.4893617021276595
Season-All,9d3a7998-ccac-45ad-a4e9-3a2cb057f63b,Elite Spellbinder,Control-Aggro (Midrange),10,7,0.7
Season-All,9d48aaff-46ab-411b-9456-171d4709f951,Fear of Missing Out,Aggro,45,19,0.4222222222222222
Season-All,9d48aaff-46ab-411b-9456-171d4709f951,Fear of Missing Out,Aggro-Control (Tempo),10,6,0.6
Season-All,9d48aaff-46ab-411b-9456-171d4709f951,Fear of Missing Out,Combo,30,18,0.6
Season-All,9d48aaff-46ab-411b-9456-171d4709f951,Fear of Missing Out,Control-Aggro (Midrange),30,18,0.6
Season-All,9e7fb3c0-5159-4d1f-8490-ce4c9a60f567,"Urza, Lord High Artificer",Aggro-Control (Tempo),11,7,0.6363636363636364
Season-All,9e7fb3c0-5159-4d1f-8490-ce4c9a60f567,"Urza, Lord High Artificer",Combo,56,19,0.3392857142857143
Season-All,9e7fb3c0-5159-4d1f-8490-ce4c9a60f567,"Urza, Lord High Artificer",Control,35,12,0.3428571428571428
Season-All,9efbfd67-e0f5-43e0-9fff-1eb4a2bed0d8,,Aggro,11,7,0.6363636363636364
Season-All,9efbfd67-e0f5-43e0-9fff-1eb4a2bed0d8,,Control-Aggro (Midrange),9,6,0.6666666666666666
Season-All,a0b6a71e-56cb-4d25-8f2b-7a4f1b60900d,,Control-Aggro (Midrange),9,4,0.4444444444444444
Season-All,a1176dcf-40ee-4342-aa74-791b8352e99a,Scrawling Crawler,Aggro,22,11,0.5
Season-All,a1176dcf-40ee-4342-aa74-791b8352e99a,Scrawling Crawler,Combo,10,7,0.7
Season-All,a15570c0-4210-4959-8584-987ec85f8283,Wight of the Reliquary,Control-Aggro (Midrange),22,10,0.4545454545454545
Season-All,a178cfe8-f9fa-4255-88d0-54a0bed079f5,Malevolent Rumble,Aggro,11,8,0.7272727272727273
Season-All,a178cfe8-f9fa-4255-88d0-54a0bed079f5,Malevolent Rumble,Control,9,4,0.4444444444444444
Season-All,a178cfe8-f9fa-4255-88d0-54a0bed079f5,Malevolent Rumble,Control-Aggro (Midrange),11,3,0.2727272727272727
Season-All,a1febcf1-afa4-4406-9ac1-5bf98b2765d2,Time Walk,Aggro-Control (Tempo),9,5,0.5555555555555556
Season-All,a1febcf1-afa4-4406-9ac1-5bf98b2765d2,Time Walk,Combo,64,34,0.53125
Season-All,a1febcf1-afa4-4406-9ac1-5bf98b2765d2,Time Walk,Combo-Control,9,3,0.3333333333333333
Season-All,a1febcf1-afa4-4406-9ac1-5bf98b2765d2,Time Walk,Control,35,14,0.4
Season-All,a211d505-4d40-4914-a9da-220770d6ddbc,Consider,Combo-Control,10,5,0.5
Season-All,a249b1f4-2b22-4b67-a207-e0c4ae95d2e1,Ketria Triome,Combo,29,13,0.4482758620689655
Season-All,a249b1f4-2b22-4b67-a207-e0c4ae95d2e1,Ketria Triome,Combo-Control,9,6,0.6666666666666666
Season-All,a249b1f4-2b22-4b67-a207-e0c4ae95d2e1,Ketria Triome,Control,36,17,0.4722222222222222
Season-All,a249b1f4-2b22-4b67-a207-e0c4ae95d2e1,Ketria Triome,Control-Aggro (Midrange),8,2,0.25
Season-All,a24e8dba-5c86-4e32-8a52-61402f7fe9f0,Containment Priest,Aggro,40,21,0.525
Season-All,a24e8dba-5c86-4e32-8a52-61402f7fe9f0,Containment Priest,Control,24,15,0.625
Season-All,a2c56479-4bee-4edb-80d7-4af010b7c793,Raffine's Tower,Combo,39,21,0.5384615384615384
Season-All,a2c56479-4bee-4edb-80d7-4af010b7c793,Raffine's Tower,Combo-Control,9,2,0.2222222222222222
Season-All,a2c56479-4bee-4edb-80d7-4af010b7c793,Raffine's Tower,Control,61,22,0.360655737704918
Season-All,a3012af9-621d-4fae-b00d-079a89ae35fe,Harvester of Misery,Aggro-Control (Tempo),9,5,0.5555555555555556
Season-All,a3012af9-621d-4fae-b00d-079a89ae35fe,Harvester of Misery,Combo,31,15,0.4838709677419355
Season-All,a3b1b58d-b7f1-404f-aec6-b19cef4bebbd,Unruly Krasis,Aggro-Control (Tempo),17,7,0.4117647058823529
Season-All,a3b1b58d-b7f1-404f-aec6-b19cef4bebbd,Unruly Krasis,Control,11,6,0.5454545454545454
Season-All,a3bb2881-e8fb-4fba-a9f9-d93e6ca24378,"Laelia, the Blade Reforged",Aggro,107,62,0.5794392523364486
Season-All,a3bb2881-e8fb-4fba-a9f9-d93e6ca24378,"Laelia, the Blade Reforged",Combo,11,8,0.7272727272727273
Season-All,a3bb2881-e8fb-4fba-a9f9-d93e6ca24378,"Laelia, the Blade Reforged",Control-Aggro (Midrange),19,11,0.5789473684210527
Season-All,a50d79fe-6d37-42f3-b7b0-0c3018282fa2,End-Raze Forerunners,Aggro-Combo,60,33,0.55
Season-All,a50d79fe-6d37-42f3-b7b0-0c3018282fa2,End-Raze Forerunners,Combo-Control,9,3,0.3333333333333333
Season-All,a55c4d47-5252-40af-961d-c08bc688028a,Goblin Engineer,Combo,30,10,0.3333333333333333
Season-All,a6539e26-b63b-4725-9407-caaf451de084,Troll of Khazad-dûm,Aggro-Control (Tempo),10,8,0.8
Season-All,a6539e26-b63b-4725-9407-caaf451de084,Troll of Khazad-dûm,Combo,97,50,0.5154639175257731
Season-All,a6539e26-b63b-4725-9407-caaf451de084,Troll of Khazad-dûm,Combo-Control,10,8,0.8
Season-All,a6539e26-b63b-4725-9407-caaf451de084,Troll of Khazad-dûm,Control,17,11,0.6470588235294118
Season-All,a6539e26-b63b-4725-9407-caaf451de084,Troll of Khazad-dûm,Control-Aggro (Midrange),11,7,0.6363636363636364
Season-All,a6d9b8d6-1e97-4e9c-b0c4-3b71734134a4,,Aggro,11,7,0.6363636363636364
Season-All,a76fa8d4-923d-4afc-ba47-ba10fc0fe46e,"Comet, Stellar Pup",Aggro-Control (Tempo),9,5,0.5555555555555556
Season-All,a76fa8d4-923d-4afc-ba47-ba10fc0fe46e,"Comet, Stellar Pup",Combo-Control,10,5,0.5
Season-All,a7a8b6b8-b95f-4014-b17a-a6d44d965995,City of Traitors,Aggro,37,21,0.5675675675675675
Season-All,a7a8b6b8-b95f-4014-b17a-a6d44d965995,City of Traitors,Combo,46,18,0.391304347826087
Season-All,a7a8b6b8-b95f-4014-b17a-a6d44d965995,City of Traitors,Control,27,13,0.4814814814814814
Season-All,a8069994-b103-40dc-9e14-062004914ec8,Cathar Commando,Aggro,48,27,0.5625
Season-All,a8069994-b103-40dc-9e14-062004914ec8,Cathar Commando,Combo-Control,18,9,0.5
Season-All,a8069994-b103-40dc-9e14-062004914ec8,Cathar Commando,Control,35,20,0.5714285714285714
Season-All,a8069994-b103-40dc-9e14-062004914ec8,Cathar Commando,Control-Aggro (Midrange),9,2,0.2222222222222222
Season-All,a9225cc3-90f0-448f-a8d9-7c6c2796d077,Sheoldred's Edict,Aggro,32,17,0.53125
Season-All,a9225cc3-90f0-448f-a8d9-7c6c2796d077,Sheoldred's Edict,Aggro-Control (Tempo),9,5,0.5555555555555556
Season-All,a9225cc3-90f0-448f-a8d9-7c6c2796d077,Sheoldred's Edict,Combo,41,22,0.5365853658536586
Season-All,a9225cc3-90f0-448f-a8d9-7c6c2796d077,Sheoldred's Edict,Control,9,6,0.6666666666666666
Season-All,a9225cc3-90f0-448f-a8d9-7c6c2796d077,Sheoldred's Edict,Control-Aggro (Midrange),10,4,0.4
Season-All,a93e3406-4e29-4bc0-ae52-cbd2ac1f99a4,"Alesha, Who Laughs at Fate",Control-Aggro (Midrange),10,6,0.6
Season-All,a9738cda-adb1-47fb-9f4c-ecd930228c4d,"Ragavan, Nimble Pilferer",Aggro,65,36,0.5538461538461539
Season-All,a9738cda-adb1-47fb-9f4c-ecd930228c4d,"Ragavan, Nimble Pilferer",Aggro-Control (Tempo),30,18,0.6
Season-All,a9738cda-adb1-47fb-9f4c-ecd930228c4d,"Ragavan, Nimble Pilferer",Combo,11,8,0.7272727272727273
Season-All,a9738cda-adb1-47fb-9f4c-ecd930228c4d,"Ragavan, Nimble Pilferer",Combo-Control,9,6,0.6666666666666666
Season-All,a9738cda-adb1-47fb-9f4c-ecd930228c4d,"Ragavan, Nimble Pilferer",Control,9,4,0.4444444444444444
Season-All,aaae15dd-11b6-4421-99e9-365c7fe4a5d6,Embercleave,Aggro,81,38,0.4691358024691358
Season-All,aac0c8df-f01d-4178-8d66-ee603f814d24,Mishra's Workshop,Combo,56,21,0.375
Season-All,aac0c8df-f01d-4178-8d66-ee603f814d24,Mishra's Workshop,Control,9,6,0.6666666666666666
Season-All,ab1d1461-1625-4163-aacd-a939f4871fad,Staff of the Storyteller,Aggro,27,10,0.3703703703703703
Season-All,ab1d1461-1625-4163-aacd-a939f4871fad,Staff of the Storyteller,Control,46,19,0.4130434782608695
Season-All,ab1d1461-1625-4163-aacd-a939f4871fad,Staff of the Storyteller,Control-Aggro (Midrange),19,8,0.4210526315789473
Season-All,ab9f6a1b-8467-4584-affd-8c71d3e34d2f,"Akal Pakal, First Among Equals",Combo,38,16,0.4210526315789473
Season-All,ab9f6a1b-8467-4584-affd-8c71d3e34d2f,"Akal Pakal, First Among Equals",Control,18,4,0.2222222222222222
Season-All,abcd0e32-2e6b-419b-9e8a-af38f2b48a66,Monastery Mentor,Control,19,12,0.631578947368421
Season-All,aced2c55-7543-4076-bcdd-36c4d649b8ae,Mox Emerald,Aggro,61,38,0.6229508196721312
